EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5157776,NORTHAMPTON CO.,DANIELSVILLE,10/28/2000,1100,Wildfire, , ,0,0,0,0,PA,EST, ,1103771,C,95,PHI,0,0,NEWSPAPER, , , ,1,NE,1,NE,DANIELSVILLE,10/28/2000,1700, , , , ,"","The recently unseasonably dry weather, the freshly fallen leaves and breezy wind conditions over the weekend led to three brush fires along the Carbon County/Northampton County line. The first occurred on the 28th near Blue Mountain near Lehigh Gap when a camp fire went out of control. The second and largest fire occurred the same afternoon near the summit of the Blue Mountain. Most of the fire was on the Lehigh Township (Northampton County) side of the mountain. Nearly twenty fire departments responded. About 10 acres were charred before it was brought under control. The third fire occurred on the 29th along Little Gap Highway in Lower Towamensing Township. It reportedly started from someone burning debris and was brought under control within an hour.  No property damage or injuries were reported.",350
5159693,RAPPAHANNOCK CO.,SOUTHWEST PORTION,11/01/2000,0,Wildfire, , ,0,0,0,0,VA,EST, ,1104474,C,157,LWX,0,0,PARK/FOREST SERVICE, , , , , , , ,SOUTHWEST PORTION,11/12/2000,1800, , , , ,"","A record breaking 45 day period with no measurable rainfall in combination with newly fallen leaves resulted in high fire danger in Shenandoah National Park.  Two small fires presumably started by humans on the 29th of October benefitted from ideal burn conditions and rapidly spread.  These fires eventually combined into the largest fire in Shenandoah National Park history.  The original fires started at Pinnacles just south of Route 211 and on Old Rag Mountain.  By November 5th, the two fires had combined into the 12,000 acre "Shenandoah Complex" fire and were burning around Skyline Drive in Page, Rappahannock, and Madison Counties.  By November 9th, the fire had burned 22,000 acres and was 80% contained.  The blaze was 100% contained on November 12th after it had burned a total of 24,197 acres.  About 880 firefighters were involved in blaze control and the total cost to fight the fire was estimated at $3.6 million.  The fires came within a mile of a few homes and voluntary evacuations took place, but no homes were damaged by the flames.  All but 5% of the fire was within the park boundary.  The fire resulted in the closure of Skyline Drive between Thornton Gap and the north entrance at Skyland.  Numerous other hiking trails including the Appalachian Trail between Route 211 and Skyland were also closed.  Before this event, the largest fire in Shenandoah National Park was 4,475 acres on May 2, 1986.",351
5159774,YANCEY CO.,BURNSVILLE,11/01/2000,0,Wildfire, , ,0,0,0,0,NC,EST, ,1104707,C,199,GSP,0,0,GOVT OFFICIAL, , , ,8,SW,8,SW,BURNSVILLE,11/02/2000,1900, , , , ,"","Wild fires which started in late October continued to burn out of control into early November. Several thousand acres were burned with the largest burn area in the Linville Gorge.",352
5159773,MITCHELL CO.,SPRUCE PINE,11/01/2000,0,Wildfire, , ,0,0,0,0,NC,EST, ,1104707,C,121,GSP,0,0,GOVT OFFICIAL, , , ,5,SE,5,SE,SPRUCE PINE,11/02/2000,1900, , , , ,"","Wild fires which started in late October continued to burn out of control into early November. Several thousand acres were burned with the largest burn area in the Linville Gorge.",353
5159772,MCDOWELL CO.,ASHFORD,11/01/2000,0,Wildfire, , ,0,0,0,0,NC,EST, ,1104707,C,111,GSP,0,0,GOVT OFFICIAL, , , ,4,N,4,N,ASHFORD,11/02/2000,1900, , , , ,"","Wild fires which started in late October continued to burn out of control into early November. Several thousand acres were burned with the largest burn area in the Linville Gorge.",354
5159771,HAYWOOD CO.,WATERVILLE,11/01/2000,0,Wildfire, , ,0,0,0,0,NC,EST, ,1104707,C,87,GSP,0,0,GOVT OFFICIAL, , , , , , , ,WATERVILLE,11/02/2000,1900, , , , ,"","Wild fires which started in late October continued to burn out of control into early November. Several thousand acres were burned with the largest burn area in the Linville Gorge.",355
5159692,PAGE CO.,EAST PORTION,11/01/2000,0,Wildfire, , ,0,0,0,0,VA,EST, ,1104474,C,139,LWX,0,0,PARK/FOREST SERVICE, , , , , , , ,EAST PORTION,11/12/2000,1800, , , , ,"","A record breaking 45 day period with no measurable rainfall in combination with newly fallen leaves resulted in high fire danger in Shenandoah National Park.  Two small fires presumably started by humans on the 29th of October benefitted from ideal burn conditions and rapidly spread.  These fires eventually combined into the largest fire in Shenandoah National Park history.  The original fires started at Pinnacles just south of Route 211 and on Old Rag Mountain.  By November 5th, the two fires had combined into the 12,000 acre "Shenandoah Complex" fire and were burning around Skyline Drive in Page, Rappahannock, and Madison Counties.  By November 9th, the fire had burned 22,000 acres and was 80% contained.  The blaze was 100% contained on November 12th after it had burned a total of 24,197 acres.  About 880 firefighters were involved in blaze control and the total cost to fight the fire was estimated at $3.6 million.  The fires came within a mile of a few homes and voluntary evacuations took place, but no homes were damaged by the flames.  All but 5% of the fire was within the park boundary.  The fire resulted in the closure of Skyline Drive between Thornton Gap and the north entrance at Skyland.  Numerous other hiking trails including the Appalachian Trail between Route 211 and Skyland were also closed.  Before this event, the largest fire in Shenandoah National Park was 4,475 acres on May 2, 1986.",356
5159694,MADISON CO.,NORTHWEST PORTION,11/01/2000,0,Wildfire, , ,0,0,0,0,VA,EST, ,1104474,C,113,LWX,0,0,PARK/FOREST SERVICE, , , , , , , ,NORTHWEST PORTION,11/12/2000,1800, , , , ,"","A record breaking 45 day period with no measurable rainfall in combination with newly fallen leaves resulted in high fire danger in Shenandoah National Park.  Two small fires presumably started by humans on the 29th of October benefitted from ideal burn conditions and rapidly spread.  These fires eventually combined into the largest fire in Shenandoah National Park history.  The original fires started at Pinnacles just south of Route 211 and on Old Rag Mountain.  By November 5th, the two fires had combined into the 12,000 acre "Shenandoah Complex" fire and were burning around Skyline Drive in Page, Rappahannock, and Madison Counties.  By November 9th, the fire had burned 22,000 acres and was 80% contained.  The blaze was 100% contained on November 12th after it had burned a total of 24,197 acres.  About 880 firefighters were involved in blaze control and the total cost to fight the fire was estimated at $3.6 million.  The fires came within a mile of a few homes and voluntary evacuations took place, but no homes were damaged by the flames.  All but 5% of the fire was within the park boundary.  The fire resulted in the closure of Skyline Drive between Thornton Gap and the north entrance at Skyland.  Numerous other hiking trails including the Appalachian Trail between Route 211 and Skyland were also closed.  Before this event, the largest fire in Shenandoah National Park was 4,475 acres on May 2, 1986.",357
5158546,BOONE CO.,COUNTYWIDE,11/02/2000,1200,Wildfire, , ,0,0,0,0,WV,EST, ,1103669,C,5,RLX,0,0,PARK/FOREST SERVICE, , , , , , , ,COUNTYWIDE,11/03/2000,2200, , , , ,"","
Brush fires caused smoke to limit visibility across the southern coal fields.  Surface visibilities of 2 to 5 miles were common.   The fires did not get out of control, and were eventually contained by state forestry personnel.",358
5158547,LOGAN CO.,COUNTYWIDE,11/02/2000,1200,Wildfire, , ,0,0,0,0,WV,EST, ,1103669,C,45,RLX,0,0,PARK/FOREST SERVICE, , , , , , , ,COUNTYWIDE,11/03/2000,2200, , , , ,"","
Brush fires caused smoke to limit visibility across the southern coal fields.  Surface visibilities of 2 to 5 miles were common.   The fires did not get out of control, and were eventually contained by state forestry personnel.",359
5158548,MCDOWELL CO.,COUNTYWIDE,11/02/2000,1200,Wildfire, , ,0,0,0,0,WV,EST, ,1103669,C,47,RLX,0,0,PARK/FOREST SERVICE, , , , , , , ,COUNTYWIDE,11/03/2000,2200, , , , ,"","
Brush fires caused smoke to limit visibility across the southern coal fields.  Surface visibilities of 2 to 5 miles were common.   The fires did not get out of control, and were eventually contained by state forestry personnel.",360
5158549,MINGO CO.,COUNTYWIDE,11/02/2000,1200,Wildfire, , ,0,0,0,0,WV,EST, ,1103669,C,59,RLX,0,0,PARK/FOREST SERVICE, , , , , , , ,COUNTYWIDE,11/03/2000,2200, , , , ,"","
Brush fires caused smoke to limit visibility across the southern coal fields.  Surface visibilities of 2 to 5 miles were common.   The fires did not get out of control, and were eventually contained by state forestry personnel.",361
5158550,RALEIGH CO.,COUNTYWIDE,11/02/2000,1200,Wildfire, , ,0,0,0,0,WV,EST, ,1103669,C,81,RLX,0,0,PARK/FOREST SERVICE, , , , , , , ,COUNTYWIDE,11/03/2000,2200, , , , ,"","
Brush fires caused smoke to limit visibility across the southern coal fields.  Surface visibilities of 2 to 5 miles were common.   The fires did not get out of control, and were eventually contained by state forestry personnel.",362
5158551,WYOMING CO.,COUNTYWIDE,11/02/2000,1200,Wildfire, , ,0,0,0,0,WV,EST, ,1103669,C,109,RLX,0,0,PARK/FOREST SERVICE, , , , , , , ,COUNTYWIDE,11/03/2000,2200, , , , ,"","
Brush fires caused smoke to limit visibility across the southern coal fields.  Surface visibilities of 2 to 5 miles were common.   The fires did not get out of control, and were eventually contained by state forestry personnel.",363
5161749,NORTHAMPTON CO.,CHAPMAN,11/03/2000,1200,Wildfire, , ,0,0,0,0,PA,EST, ,1104242,C,95,PHI,0,0,NEWSPAPER, , , ,4,N,4,N,CHAPMAN,11/03/2000,1800, , , , ,"","A pair of wildfires occurred in northwestern Northampton County during the afternoon of the 3rd. The unseasonably dry weather that has prevailed since early October contributed to the fires. In Moore Township, a wildfire burned 30 acres of timber and brush along the Blue Mountains. In Allen Township, a wildfire consumed 20 acres of brush near the Gourmet Inn. Firefighters were able to contain the fire before it could reach nearby homes. The township enacted a temporary ban on opening burning because of the unseasonably dry weather. No measurable rain fell in the region between October 18th and November 9th, a span of 21 days.",364
5161750,NORTHAMPTON CO.,KREIDERSVILLE,11/03/2000,1200,Wildfire, , ,0,0,0,0,PA,EST, ,1104242,C,95,PHI,0,0,NEWSPAPER, , , , , , , ,KREIDERSVILLE,11/03/2000,1800, , , , ,"","A pair of wildfires occurred in northwestern Northampton County during the afternoon of the 3rd. The unseasonably dry weather that has prevailed since early October contributed to the fires. In Moore Township, a wildfire burned 30 acres of timber and brush along the Blue Mountains. In Allen Township, a wildfire consumed 20 acres of brush near the Gourmet Inn. Firefighters were able to contain the fire before it could reach nearby homes. The township enacted a temporary ban on opening burning because of the unseasonably dry weather. No measurable rain fell in the region between October 18th and November 9th, a span of 21 days.",365
5161747,CARBON CO.,NESQUEHONING,11/04/2000,900,Wildfire, , ,0,0,0,0,PA,EST, ,1104240,C,25,PHI,0,0,NEWSPAPER, , , , , , , ,NESQUEHONING,11/06/2000,1700, , , , ,"","The unseasonably dry weather that has prevailed since early October contributed to an allegedly set forest fire behind the Ametek Plant off of Pennsylvania State Route 54 in Nesquehoning Borough. Three small fires erupted on this undeveloped private property and state game land area within the borough on the 4th. Firefighters formed a protective barrier near the New Columbus area. One road was closed on the 5th to let crews battle the blaze before it reached the community. It was under control on the 6th. About 700 acres were burned, but no property damage occurred.  This was the largest of dozens of fires that occurred during the past several weeks. No measurable rain fell in the region between October 18th and November 9th, a span of 21 days.",366
5161751,BERKS CO.,PINE FORGE,11/04/2000,2000,Wildfire, , ,0,0,0,0,PA,EST, ,1104243,C,11,PHI,0,0,BROADCAST MEDIA, , , , , , , ,PINE FORGE,11/05/2000,600, , , , ,"","A wildfire fueled by the bone dry weather conditions destroyed one home in Douglass Township. The fire started around 8 p.m. EST on the 4th and was under control by the morning of the 5th. No serious injuries occurred. The unseasonably dry weather that has prevailed since early October contributed to the fire.  No measurable rain fell in the region between October 18th and November 9th, a span of 21 days.",367
5165382,VENTURA CO.,FILLMORE,12/18/2000,630,Wildfire, , ,0,0,0,0,CA,PST, ,1104815,C,111,LOX,0,0,NEWSPAPER, , , ,7,NE,7,NE,FILLMORE,12/19/2000,1800, , , , ,"","Gusty Santa Ana winds fueled a wildfire in Hopper Canyon, northeast of the city of Fillmore. The wildfire, which burned 530 acres, was started by downed power lines. No injuries were reported.",368
5165381,VENTURA CO.,SANTA PAULA,12/25/2000,515,Wildfire, , ,0,0,0,0,CA,PST, ,1104814,C,111,LOX,0,0,NEWSPAPER, , , ,6,SE,6,SE,SANTA PAULA,12/26/2000,800, , , , ,"","Gusty Santa Ana winds fueled a wildfire in the hills between the cities of Santa Paula and Somis. The fire, which burned over 360 acres, was started by downed power lines. No injuries were reported.",369
5165380,VENTURA CO.,THOUSAND OAKS,12/26/2000,220,Wildfire, , ,0,2,0,0,CA,PST, ,1104813,C,111,LOX,0,0,NEWSPAPER, , , ,2,N,2,N,THOUSAND OAKS,12/26/2000,1230, , , , ,"","Gusty Santa Ana winds fueled a wildfire in the hills above Thousand Oaks, near the North Ranch Country Club. The fire, which burned over 600 acres, was ignited by sparks from a minivan. Two firefighters were injured during the blaze.",370
5166662,SAN DIEGO CO.,JAMUL,12/26/2000,1300,Wildfire, , ,0,0,0,0,CA,PST, ,1104733,C,73,SGX,0,0,NEWSPAPER, , , , , , , ,JAMUL,12/26/2000,1430, , , , ,"","Flames fanned by dry Santa Ana winds charred 50 acres of brush near several homes along Jamul road. The same dry windy conditions also created a 35 acre wildfire on the La Jolla Indian Reservation, when a spark from a shovel hitting a rock ignited dry brush.",371
5166663,SAN DIEGO CO.,RINCON,12/26/2000,1600,Wildfire, , ,0,0,0,0,CA,PST, ,1104733,C,73,SGX,0,0,NEWSPAPER, , , ,5,E,5,E,RINCON,12/27/2000,2000, , , , ,"","Flames fanned by dry Santa Ana winds charred 50 acres of brush near several homes along Jamul road. The same dry windy conditions also created a 35 acre wildfire on the La Jolla Indian Reservation, when a spark from a shovel hitting a rock ignited dry brush.",372
